t,u_L2,p_L2,solid_force_L2,volume,inlet_scale,tip_dx,tip_dy,cyl_dx,cyl_dy,max_u,umax_x,umax_y,elapsed_s
3.25000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12337.976
3.26000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12375.881
3.27000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12410.002
3.28000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12442.865
3.29000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12476.871
3.30000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12516.921
3.31000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12550.918
3.32000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12586.155
3.33000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12627.206
3.34000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12671.348
3.35000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12705.778
3.36000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12743.424
3.37000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12775.839
3.38000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12817.067
3.39000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12864.452
3.40000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12909.553
3.41000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12941.399
3.42000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12974.749
3.43000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13008.451
3.44000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13041.953
3.45000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13081.726
3.46000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13117.139
3.47000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13151.584
3.48000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13183.313
3.49000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13222.398
3.50000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13258.080
3.51000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13290.462
3.52000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13324.787
3.53000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13357.360
3.54000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13392.605
3.55000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13430.241
3.56000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13469.264
3.57000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13501.351
3.58000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13538.059
3.59000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13580.975
3.60000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13620.169
3.61000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13654.279
3.62000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13689.045
3.63000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13729.245
3.64000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13763.132
3.65000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13797.759
3.66000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13832.771
3.67000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13866.135
3.68000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13898.450
3.69000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13935.694
3.70000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,13969.447
3.71000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14007.959
3.72000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14040.709
3.73000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14075.127
3.74000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14110.601
3.75000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14143.596
3.76000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14177.825
3.77000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14211.318
3.78000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14243.776
3.79000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14277.049
3.80000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14310.571
3.81000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14343.937
3.82000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14376.436
3.83000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14409.786
3.84000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14443.695
3.85000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14477.544
3.86000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14510.794
3.87000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14543.564
3.88000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14577.349
3.89000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14610.576
3.90000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14644.958
3.91000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14679.075
3.92000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14714.831
3.93000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14747.177
3.94000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14780.732
3.95000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14813.234
3.96000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14845.433
3.97000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14878.731
3.98000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14912.781
3.99000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14946.104
4.00000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,14982.799
4.01000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15015.231
4.02000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15048.261
4.03000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15088.589
4.04000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15120.935
4.05000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15157.091
4.06000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15190.048
4.07000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15222.153
4.08000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15254.835
4.09000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15289.705
4.10000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15321.913
4.11000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15354.410
4.12000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15389.177
4.13000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15421.754
4.14000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15454.296
4.15000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15488.447
4.16000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15520.783
4.17000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15554.380
4.18000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15589.658
4.19000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15623.001
4.20000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15655.698
4.21000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15688.218
4.22000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15724.570
4.23000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15756.956
4.24000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15790.095
4.25000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15825.275
4.26000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15859.414
4.27000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15892.999
4.28000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15925.426
4.29000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15957.642
4.30000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,15989.934
4.31000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16022.357
4.32000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16054.460
4.33000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16087.332
4.34000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16119.824
4.35000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16151.938
4.36000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16186.980
