demo-340-000092-x_displacement_step,demo-340-000091-x_displacement_step,demo-340-000090-x_displacement_step
0.5948091060340552,0.5900038408702482,0.5791543182573158
0.5964369307443234,0.5914762619935259,0.580849053999742
0.5978529310537672,0.5929849050794413,0.5821869528773422
0.5989219067801981,0.5941980529483522,0.5830942628971243
0.5996097054868292,0.5950376969442159,0.5837546010595653
0.6002149939581407,0.5956692318154528,0.5842904726005897
0.6007724638987215,0.5962634758083747,0.5846993322658405
0.601127572172931,0.5966922164143502,0.5849757941646085
0.6012565834760741,0.5968406901922052,0.5851310545237858
0.6011972543138657,0.5968351529555009,0.5851827647547567
0.6010256504900384,0.5967410143816123,0.5851281611314028
0.6007992180371724,0.5964848363259809,0.5849562378789182
0.6005155824220856,0.5960240529502883,0.584658344871513
0.6001523926147201,0.5953833213902413,0.584227099678641
0.599696324070057,0.5946078631329923,0.5836534616389641
0.5991379603169797,0.5937189959517266,0.5829289481481477
0.5984716338676861,0.5927603407371496,0.5820707740663773
0.5976954259009648,0.591808898470368,0.5810974972222998
0.5968182659599746,0.5907614132002259,0.579953452240811
0.5958322466043204,0.5895073029706939,0.5785571519993653
0.5946648068930938,0.5881817806954739,0.5769113963710433
0.5933059846702766,0.5870339134391502,0.575047024395509
0.5918782705127053,0.5859994159573898,0.5730425757965449
0.5904286644916017,0.5847343018439284,0.5712308761382652
0.5887010358824425,0.583161330393233,0.5693627394170686
0.5866705907571024,0.5815641062383217,0.5669327121726198
0.5846888791435998,0.5799307605008581,0.5644339382249577
0.5828020352813736,0.5778475048388667,0.5620683029924771
0.5808042188049083,0.5753812503435747,0.5595242911222555
0.5785661134923596,0.5728774455811669,0.5567922457609329
0.5762439435854276,0.570225344816256,0.5536860197317262
0.5737985105716727,0.5672065662604362,0.5502054636958713
0.5709577052419534,0.5640272623549414,0.546598582518935
0.5678424736447931,0.5606420464980653,0.5430266367200931
0.5644724574533597,0.5568394981754643,0.5389372680957687
0.5611178740151141,0.5529849621869649,0.5345058318140865
0.5575668368553404,0.5492252277043737,0.5299752447191903
0.5536209625757238,0.5452493296509007,0.5255065700432529
0.5495225988159735,0.5404857556822973,0.5204010954502103
0.5452062208217232,0.5355483369957328,0.5148674286607691
0.540435350094959,0.5304463080417221,0.5095826124353249
0.5353403441367928,0.524885692297431,0.5039212797307677
0.5299659564233739,0.5193678042918826,0.4976151999230003
0.5241788930937961,0.5136816911108879,0.4914231997992331
0.5183101242235726,0.507252952933108,0.4852111381957285
0.5123299158905457,0.500711517282604,0.4779102769379244
0.5056576291550938,0.49385504485183973,0.4707647678733491
